35.6468470696,128.404192402,35.6468470696,128.404192402,LANE_CHANGE_LEFT
35.6468470696,128.404192402,35.6468191472,128.404230906,STRAIGHT
35.6468470696,128.404192402,35.6468284953,128.404170403,LANE_CHANGE_RIGHT
35.6468470696,128.404192402,35.6468305128,128.404168146,LANE_CHANGE_RIGHT
35.6468470696,128.404192402,35.6468308504,128.40421087,STRAIGHT
35.6468308504,128.40421087,35.6468191472,128.404230906,LANE_CHANGE_LEFT
35.6468308504,128.40421087,35.6468108,128.404233111,STRAIGHT
35.6468308504,128.40421087,35.6468105169,128.404190464,LANE_CHANGE_RIGHT
35.6468108,128.404233111,35.6468191472,128.404230906,LANE_CHANGE_LEFT
35.6468108,128.404233111,35.6467907495,128.404255352,STRAIGHT
35.6468108,128.404233111,35.6467948967,128.404207912,LANE_CHANGE_RIGHT
35.6467907495,128.404255352,35.6467894216,128.404269424,LANE_CHANGE_LEFT
35.6467907495,128.404255352,35.6467748866,128.404272945,STRAIGHT
35.6467907495,128.404255352,35.6467748009,128.404230098,LANE_CHANGE_RIGHT
35.6467748866,128.404272945,35.6467894216,128.404269424,LANE_CHANGE_LEFT
35.6467748866,128.404272945,35.6467545457,128.404294791,STRAIGHT
35.6467748866,128.404272945,35.6467547142,128.404252295,LANE_CHANGE_RIGHT
35.6467545457,128.404294791,35.6467431226,128.404265736,LANE_CHANGE_RIGHT
35.6467545457,128.404294791,35.6467566109,128.404309467,LANE_CHANGE_LEFT
35.6467545457,128.404294791,35.6467342047,128.404316636,STRAIGHT
35.6467342047,128.404316636,35.6467228179,128.404287636,LANE_CHANGE_RIGHT
35.6467342047,128.404316636,35.6467566109,128.404309467,LANE_CHANGE_LEFT
35.6467342047,128.404316636,35.6467138728,128.404338482,STRAIGHT
35.6467138728,128.404338482,35.6467103391,128.404342275,STRAIGHT
35.6467138728,128.404338482,35.6467025223,128.404309537,LANE_CHANGE_RIGHT
35.6467138728,128.404338482,35.6467265819,128.404344982,LANE_CHANGE_LEFT
35.6467103391,128.404342275,35.6466904418,128.404322562,LANE_CHANGE_RIGHT
35.6467103391,128.404342275,35.6467265819,128.404344982,LANE_CHANGE_LEFT
35.6467103391,128.404342275,35.6466897893,128.404363824,STRAIGHT
35.6466897893,128.404363824,35.6466737693,128.404380633,STRAIGHT
35.6466897893,128.404363824,35.6467058631,128.404368841,LANE_CHANGE_LEFT
35.6466897893,128.404363824,35.6466699011,128.404344132,LANE_CHANGE_RIGHT
35.6466737693,128.404380633,35.6466531196,128.404402039,STRAIGHT
35.6466737693,128.404380633,35.6466634519,128.404350907,LANE_CHANGE_RIGHT
35.6466737693,128.404380633,35.6466860409,128.404391666,LANE_CHANGE_LEFT
35.6466531196,128.404402039,35.6466323699,128.404383183,LANE_CHANGE_RIGHT
35.6466531196,128.404402039,35.6466468852,128.404408503,STRAIGHT
