35.6468470696,128.404192402,GO
35.6468308504,128.40421087,GO
35.6468108,128.404233111,GO
35.6467907495,128.404255352,GO
35.6467748866,128.404272945,GO
35.6467545457,128.404294791,GO
35.6467342047,128.404316636,GO
35.6467138728,128.404338482,GO
35.6467103391,128.404342275,GO
35.6466897893,128.404363824,GO
35.6466737693,128.404380633,GO
35.6466531196,128.404402039,GO
35.6466468852,128.404408503,GO
35.646626081,128.404429679,GO
35.646611808,128.404444222,GO
35.6465905406,128.404464693,GO
35.6465692732,128.404485176,GO
35.6465691027,128.404485343,GO
35.6465508124,128.404502523,GO
35.6465288996,128.40452195,GO
35.6465143389,128.40453486,GO
35.6464924352,128.404554298,GO
35.6464821297,128.404563444,GO
35.6464612505,128.404580378,GO
35.6464408047,128.404597441,GO
35.6464182461,128.404615735,GO
35.6464180845,128.404615869,GO
35.6463948067,128.404632754,GO
35.6463894971,128.404636615,GO
35.6463663741,128.404653809,GO
35.6463590168,128.404659287,GO
35.6463367602,128.404674828,GO
35.646312753,128.404690084,GO
35.646310542,128.404691493,GO
35.6462864527,128.404706561,GO
35.64627999,128.404710608,GO
35.6462573969,128.404723733,GO
35.6462330703,128.404738218,GO
35.6462299328,128.404740086,GO
35.6462053048,128.404753778,GO
35.6461934539,128.404760372,GO
35.6461682862,128.40477251,GO
35.6461627904,128.404775169,GO
35.646137302,128.404786261,GO
35.6461175536,128.404794857,GO
35.6460917714,128.40480489,GO
35.6460764552,128.404810858,GO
35.6460505257,128.404820274,GO
35.6460388074,128.404824525,GO
35.6460123423,128.404831371,GO
35.6459920906,128.404836625,GO
35.6459654579,128.404842412,GO
35.6459458234,128.404846678,GO
35.6459376992,128.404848406,GO
35.645933493,128.404849299,GO
35.6459289269,128.404850338,GO
35.6459232335,128.404851341,GO
35.6459095305,128.404853519,GO
35.645895517,128.404854926,GO
35.6458824423,128.404856537,GO
35.6458648794,128.404858534,GO
35.6458472679,128.404859824,GO
35.6458324491,128.404860641,GO
35.645817883,128.4048615,GO
35.6458035295,128.404861607,GO
35.6457891575,128.404861603,GO
35.6457776121,128.404860705,GO
35.6457663013,128.404859828,GO
35.6457526458,128.404858858,GO
35.6457302303,128.404856826,GO
35.645714722,128.404854964,GO
35.6457005772,128.404853511,GO
35.645685473,128.404851304,GO
35.6456686377,128.404849098,GO
35.6456512201,128.404845858,GO
35.6456334416,128.404842532,GO
35.6456188426,128.404838565,GO
35.6456016612,128.404833854,GO
35.6455817142,128.404827794,GO
35.6455655497,128.404822667,GO
35.6455449389,128.404815474,GO
35.6455191479,128.404805481,GO
35.6455109815,128.404802317,GO
35.645485545,128.404791062,GO
35.6454745571,128.404786194,GO
35.645456171,128.404776699,GO
35.6454420975,128.404769612,GO
35.6454260382,128.404760232,GO
35.6454018552,128.404745389,GO
35.6453833155,128.404734005,GO
35.6453596495,128.404717965,GO
35.6453501867,128.404711541,GO
35.6453272615,128.404693971,GO
35.6453180932,128.404686936,GO
35.6453074118,128.4046784,GO
35.6452850136,128.404659832,GO
35.6452811659,128.404656646,GO
35.6452595813,128.404636681,GO
35.6452520543,128.404629711,GO
35.6452310245,128.40460888,GO
35.6452267025,128.404604593,GO
35.6452064157,128.404582685,GO
35.645196245,128.404571692,GO
35.6451767017,128.404548796,GO
35.6451734641,128.404544998,GO
35.6451543956,128.404521501,GO
35.6451472381,128.404512684,GO
35.6451292365,128.404487954,GO
35.6451267855,128.404484592,GO
35.6451093399,128.404459271,GO
35.6451076871,128.404456876,GO
35.6450909324,128.404430865,GO
35.6450891061,128.40442804,GO
35.645077344,128.40440883,GO
35.6450645192,128.404386215,GO
35.6450494611,128.40435869,GO
35.6450445479,128.404349713,GO
35.6450341491,128.404329057,GO
35.6450223516,128.404304534,GO
35.6450095933,128.404275324,GO
35.645006903,128.404269159,GO
35.644994648,128.404239624,GO
35.6449916459,128.404232401,GO
35.6449855614,128.404216286,GO
35.6449790136,128.404195855,GO
35.644974437,128.404182016,GO
35.6449706682,128.404169252,GO
35.6449686955,128.404162341,GO
35.6449625818,128.40414035,GO
35.6449535912,128.404109091,GO
35.6449499123,128.404096294,GO
35.6449445585,128.404074816,GO
35.6449394171,128.40405252,GO
35.6449329735,128.404020336,GO
35.6449300981,128.404005931,GO
35.6449268406,128.403989,GO
35.64492274,128.403960223,GO
35.6449183496,128.403927526,GO
35.6449165896,128.403914417,GO
35.6449136316,128.403881478,GO
35.6449125724,128.4038697,GO
35.6449105245,128.403836655,GO
35.6449095638,128.403821087,GO
35.6449087824,128.403798018,GO
35.6449084452,128.403777243,GO
35.644908786,128.403744103,GO
35.6449089454,128.403728936,GO
35.6449100358,128.403703335,GO
35.6449112737,128.403682007,GO
35.6449141941,128.403649057,GO
35.644915868,128.403630212,GO
35.6449183395,128.403606754,GO
35.6449232634,128.403574165,GO
35.6449281872,128.403541587,GO
35.6449290078,128.403536147,GO
35.6449342248,128.403509951,GO
35.6449382282,128.403489962,GO
35.6449458699,128.40345817,GO
35.6449500397,128.403440841,GO
35.6449586209,128.403409418,GO
35.6449622696,128.403396081,GO
35.644972161,128.403365233,GO
35.6449780035,128.40334703,GO
35.6449853761,128.403326452,GO
35.6449958855,128.403298417,GO
35.6450080371,128.403268812,GO
35.6450144337,128.403253256,GO
35.645027318,128.403224121,GO
35.6450331761,128.403210888,GO
35.6450475895,128.403182846,GO
35.6450548677,128.403168697,GO
35.6450701773,128.403141377,GO
35.645077059,128.40312911,GO
35.6450934735,128.403102776,GO
35.6451021146,128.403088915,GO
35.6451185263,128.403063862,GO
35.6451275329,128.403050982,GO
35.6451457416,128.403026468,GO
35.6451539458,128.403015416,GO
35.6451657115,128.403000759,GO
35.6451812703,128.402981888,GO
35.6452011118,128.402959361,GO
35.6452112342,128.402947864,GO
35.6452285453,128.402929631,GO
35.6452408552,128.402917422,GO
35.6452621859,128.402897038,GO
35.6452727302,128.402886963,GO
35.6452902972,128.402871258,GO
35.6453035768,128.402860058,GO
