35.648877375,128.39943559
35.648876115,128.39943689333333
35.64887494166667,128.39943831833335
35.64887256666667,128.39944105666666
35.64887132666667,128.3994423883333
35.64887018833333,128.39944380166668
35.648869,128.3994452
35.64886664,128.39944781833336
35.648865486666665,128.39944917833333
35.64886433833333,128.399450565
35.648863155,128.39945191
35.648860883333334,128.39945465166664
35.64885973166667,128.39945594
35.64885856666667,128.39945726666667
35.64885742166667,128.39945862000002
35.648855160000004,128.399461295
35.648854025,128.39946262
35.64885285166667,128.39946391333334
35.648851711666666,128.39946526
35.648849505,128.39946787333335
35.64884830333333,128.39946919333335
35.64884721333333,128.39947050166666
35.64884605333334,128.39947179666666
35.64884386333333,128.39947446166667
35.648842781666666,128.39947579333332
35.648841645,128.39947710500002
35.648840533333335,128.39947839333334
35.64883832333333,128.39948087166667
35.648837315,128.39948224333332
35.64883621666667,128.39948343
35.64883513833333,128.39948470833332
35.648833005,128.39948703666667
35.648832008333336,128.39948827666666
35.648830965,128.399489455
35.64882986666667,128.399490505
35.648827839999996,128.39949267833333
35.64882685166666,128.39949363333332
35.64882580833333,128.399494595
35.64882489166666,128.39949560333335
35.648823095,128.39949741666666
35.64882213,128.39949831333334
35.64882130833333,128.3994992833333
35.648820398333335,128.39950005666665
35.64881873833333,128.39950172166667
35.648817851666664,128.39950244166667
35.648817,128.3995032
35.64881620333333,128.39950389833334
35.648814513333335,128.39950521166665
35.64881371166667,128.39950577833332
35.64881286833334,128.39950636
35.64881202833333,128.39950687166666
35.648810505,128.39950810333332
35.64880967166666,128.39950863500002
35.64880887333334,128.39950911333332
35.64880808833333,128.39950959
35.64880650833334,128.39951054666665
35.64880567333333,128.39951096833332
35.648804954999996,128.39951145333333
35.648804160000005,128.39951181833334
35.648802618333335,128.39951252833333
35.64880179833334,128.39951286666667
35.64880109333333,128.39951324833334
35.648800378333334,128.39951356333333
35.64879895,128.399514135
35.648798211666666,128.399514495
35.64879744166667,128.39951474
35.64879668833333,128.39951490333334
35.648795220000004,128.3995153283333
35.64879449666667,128.39951551166666
35.64879376666667,128.39951562666664
35.64879307666667,128.39951581666668
35.64879168833333,128.399516
35.64879099666667,128.399516035
35.64879026166667,128.39951610333335
35.648789575,128.39951615
35.64878819666667,128.399516135
35.64878753666667,128.39951611
35.64878681833333,128.39951612833332
35.64878619333333,128.39951606666668
35.64878488333333,128.39951597833334
35.64878419666666,128.39951586
35.64878353333334,128.399515735
35.64878289,128.39951566
35.64878164,128.39951545
35.648780968333334,128.39951526833332
35.648780355,128.39951515166666
35.648779766666664,128.39951498833335
35.64877850166667,128.39951467
35.64877791833333,128.399514525
35.6487773,128.39951422833335
35.64877670333333,128.3995140016667
35.64877551666667,128.39951341
35.648774968333335,128.39951308833332
35.64877439333333,128.39951282333334
35.64877385333333,128.39951251833332
35.64877276166667,128.39951196333334
35.64877218666666,128.39951168166667
35.64877158833334,128.399511355
35.648771028333336,128.39951109333333
35.64876985666667,128.3995104633333
35.648769245000004,128.39951011
35.64876868666667,128.39950972
35.648768098333335,128.39950935333334
35.64876698333333,128.39950856833332
35.64876640333333,128.39950814
35.64876582833333,128.39950773500001
35.648765286666666,128.39950734166666
35.6487641,128.39950649333332
35.64876349666667,128.39950605166666
35.648762921666666,128.39950560166665
35.648762356666666,128.39950509666667
35.648761146666665,128.39950414166665
35.64876058166667,128.39950367166665
35.64876001333334,128.39950312833335
35.648759426666665,128.399502565
35.648758261666664,128.39950155
35.648757695,128.39950108833332
35.64875714666667,128.39950059333333
35.64875662,128.39950005999998
35.64875564166667,128.39949894333333
35.64875516166667,128.39949837
35.64875471166667,128.39949780333333
35.64875423,128.39949725333332
35.64875321666667,128.39949626
35.64875269,128.399495685
35.64875222,128.39949514666665
35.64875171333333,128.39949460333335
35.64875071833333,128.39949350999999
35.648750228333334,128.39949298166667
35.64874976333333,128.39949240833332
