35.6470350381,128.400566537,35.6470499747,128.400547724,STRAIGHT
35.6470499747,128.400547724,35.647069117,128.400524318,STRAIGHT
35.647069117,128.400524318,35.6470882684,128.400500912,STRAIGHT
35.6470882684,128.400500912,35.6471074197,128.400477506,STRAIGHT
35.6471074197,128.400477506,35.6471265621,128.400454099,STRAIGHT
35.6471265621,128.400454099,35.6471457134,128.400430693,STRAIGHT
35.6471457134,128.400430693,35.647160357,128.400412788,STRAIGHT
35.647160357,128.400412788,35.6471794811,128.40038936,STRAIGHT
35.6471794811,128.40038936,35.6471986143,128.400365932,STRAIGHT
35.6471986143,128.400365932,35.6472177385,128.400342503,STRAIGHT
35.6472177385,128.400342503,35.6472368717,128.400319075,STRAIGHT
35.6472368717,128.400319075,35.6472559959,128.400295647,STRAIGHT
35.6472559959,128.400295647,35.64727512,128.400272207,STRAIGHT
35.64727512,128.400272207,35.6472942531,128.400248779,STRAIGHT
35.6472942531,128.400248779,35.6473133773,128.40022535,STRAIGHT
35.6473133773,128.40022535,35.6473325014,128.400201922,STRAIGHT
35.6473325014,128.400201922,35.6473516346,128.400178494,STRAIGHT
35.6473516346,128.400178494,35.6473707587,128.400155054,STRAIGHT
35.6473707587,128.400155054,35.6473898918,128.400131626,STRAIGHT
35.6473898918,128.400131626,35.6473968908,128.400123046,STRAIGHT
35.6473968908,128.400123046,35.647416024,128.400099628,STRAIGHT
35.647416024,128.400099628,35.6474351662,128.400076211,STRAIGHT
35.6474351662,128.400076211,35.6474542994,128.400052793,STRAIGHT
35.6474542994,128.400052793,35.6474734416,128.400029376,STRAIGHT
35.6474734416,128.400029376,35.6474925748,128.400005958,STRAIGHT
35.6474734416,128.400029376,35.6474852017,128.400018567,RIGHT
35.6474925748,128.400005958,35.6475117079,128.39998253,STRAIGHT
35.6475117079,128.39998253,35.6475308501,128.399959112,STRAIGHT
35.6475308501,128.399959112,35.6475499832,128.399935695,STRAIGHT
35.6475499832,128.399935695,35.6475691164,128.399912277,STRAIGHT
35.6475691164,128.399912277,35.6475882586,128.39988886,STRAIGHT
35.6475882586,128.39988886,35.6476073916,128.399865431,STRAIGHT
35.6476073916,128.399865431,35.6476265248,128.399842014,STRAIGHT
35.6476265248,128.399842014,35.6476456669,128.399818596,STRAIGHT
35.6476456669,128.399818596,35.6476648001,128.399795178,STRAIGHT
35.6476648001,128.399795178,35.6476839422,128.399771761,STRAIGHT
35.6476839422,128.399771761,35.6477030753,128.399748343,STRAIGHT
35.6477030753,128.399748343,35.6477222084,128.399724915,STRAIGHT
35.6477222084,128.399724915,35.6477413505,128.399701497,STRAIGHT
35.6477413505,128.399701497,35.6477604836,128.399678079,STRAIGHT
35.6477604836,128.399678079,35.6477704131,128.39966592,STRAIGHT
35.6477704131,128.39966592,35.6477895462,128.399642503,STRAIGHT
35.6477895462,128.399642503,35.6478086883,128.399619085,STRAIGHT
35.6478086883,128.399619085,35.6478278214,128.399595667,STRAIGHT
35.6478278214,128.399595667,35.6478469635,128.39957225,STRAIGHT
35.6478469635,128.39957225,35.6478660966,128.399548832,STRAIGHT
35.6478660966,128.399548832,35.6478714646,128.399542252,STRAIGHT
35.6478714646,128.399542252,35.6478905795,128.399518813,STRAIGHT
35.6478905795,128.399518813,35.6479096854,128.399495362,STRAIGHT
35.6479096854,128.399495362,35.6479288002,128.399471911,STRAIGHT
35.6479288002,128.399471911,35.6479479151,128.399448461,STRAIGHT
35.6479479151,128.399448461,35.6479584359,128.399435546,STRAIGHT
35.6479584359,128.399435546,35.6479775599,128.399412117,STRAIGHT
35.6479775599,128.399412117,35.6479966838,128.399388678,STRAIGHT
35.6479966838,128.399388678,35.6480157987,128.399365238,STRAIGHT
35.6480157987,128.399365238,35.6480243659,128.399354735,STRAIGHT
35.6480243659,128.399354735,35.6480435171,128.399331339,STRAIGHT
35.6480435171,128.399331339,35.6480626773,128.399307943,STRAIGHT
35.6480626773,128.399307943,35.6480818284,128.399284547,STRAIGHT
35.6480818284,128.399284547,35.6481009796,128.39926114,STRAIGHT
35.6481009796,128.39926114,35.6481201307,128.399237745,STRAIGHT
35.6481201307,128.399237745,35.6481392909,128.399214349,STRAIGHT
35.6481392909,128.399214349,35.648158442,128.399190953,STRAIGHT
35.648158442,128.399190953,35.6481775931,128.399167546,STRAIGHT
35.6481775931,128.399167546,35.6481927474,128.399149029,STRAIGHT
35.6481927474,128.399149029,35.6482118712,128.399125589,STRAIGHT
35.6482118712,128.399125589,35.6482309861,128.399102149,STRAIGHT
35.6482309861,128.399102149,35.6482501009,128.399078709,STRAIGHT
35.6482501009,128.399078709,35.6482692248,128.39905527,STRAIGHT
35.6482692248,128.39905527,35.6482883396,128.39903183,STRAIGHT
35.6482883396,128.39903183,35.6483074635,128.39900839,STRAIGHT
35.6482883396,128.39903183,35.6482965317,128.399032585,RIGHT
35.6483074635,128.39900839,35.6483265783,128.39898495,STRAIGHT
35.6483265783,128.39898495,35.6483457021,128.39896151,STRAIGHT
35.6483457021,128.39896151,35.6483648169,128.39893807,STRAIGHT
35.6483648169,128.39893807,35.6483839408,128.39891463,STRAIGHT
35.6483839408,128.39891463,35.6484030555,128.398891179,STRAIGHT
35.6484030555,128.398891179,35.6484221793,128.398867739,STRAIGHT
35.6484221793,128.398867739,35.6484343042,128.398852868,STRAIGHT
35.6484343042,128.398852868,35.6484534281,128.398829439,STRAIGHT
35.6484534281,128.398829439,35.6484725519,128.398805999,STRAIGHT
35.6484725519,128.398805999,35.6484916757,128.398782559,STRAIGHT
35.6484916757,128.398782559,35.6485107995,128.39875913,STRAIGHT
35.6485107995,128.39875913,35.6485299233,128.39873569,STRAIGHT
35.6485299233,128.39873569,35.6485490381,128.39871225,STRAIGHT
35.6485490381,128.39871225,35.6485681619,128.398688821,STRAIGHT
35.6485681619,128.398688821,35.6485872857,128.39866538,STRAIGHT
35.6485872857,128.39866538,35.648606284,128.398642096,STRAIGHT
35.648606284,128.398642096,35.6486254169,128.398618667,STRAIGHT
35.6486254169,128.398618667,35.6486445407,128.398595238,STRAIGHT
35.6486445407,128.398595238,35.6486636735,128.398571808,STRAIGHT
35.6486636735,128.398571808,35.6486827973,128.398548379,STRAIGHT
35.6486827973,128.398548379,35.6487019302,128.39852495,STRAIGHT
35.6487019302,128.39852495,35.648721054,128.398501521,STRAIGHT
35.648721054,128.398501521,35.6487401868,128.398478092,STRAIGHT
35.6487401868,128.398478092,35.6487476069,128.398469,STRAIGHT
35.6487476069,128.398469,35.6487667216,128.39844556,STRAIGHT
35.6487667216,128.39844556,35.6487858362,128.398422109,STRAIGHT
35.6487858362,128.398422109,35.6488049509,128.398398657,STRAIGHT
35.6488049509,128.398398657,35.6488240565,128.398375206,STRAIGHT
35.6488240565,128.398375206,35.6488431712,128.398351766,STRAIGHT
35.6488431712,128.398351766,35.6488622859,128.398328315,STRAIGHT
35.6488622859,128.398328315,35.6488814005,128.398304863,STRAIGHT
35.6488814005,128.398304863,35.6488959269,128.398287036,STRAIGHT
35.6488959269,128.398287036,35.6489150688,128.398263629,STRAIGHT
35.6489150688,128.398263629,35.6489342016,128.39824021,STRAIGHT
35.6489342016,128.39824021,35.6489533434,128.398216792,STRAIGHT
35.6489533434,128.398216792,35.6489620003,128.3982062,STRAIGHT
35.6489620003,128.3982062,35.6489764749,128.398192449,STRAIGHT
35.6489764749,128.398192449,35.6489912913,128.398180341,STRAIGHT
35.6489912913,128.398180341,35.6490066212,128.398169953,STRAIGHT
35.6490066212,128.398169953,35.6490207472,128.398160425,STRAIGHT
35.6490207472,128.398160425,35.649035013,128.398151801,STRAIGHT
35.649035013,128.398151801,35.6490505946,128.398144868,STRAIGHT
35.6490505946,128.398144868,35.649065781,128.398140038,STRAIGHT
35.649065781,128.398140038,35.649086416,128.398135762,STRAIGHT
35.649086416,128.398135762,35.649107759,128.398134244,STRAIGHT
35.649107759,128.398134244,35.6491286895,128.398136771,STRAIGHT
35.6491286895,128.398136771,35.6491457237,128.398139051,STRAIGHT
35.6491457237,128.398139051,35.6491632167,128.398142941,STRAIGHT
35.6491632167,128.398142941,35.6491818552,128.3981487,STRAIGHT
35.6491818552,128.3981487,35.6491910887,128.398150663,STRAIGHT
35.649559359,128.398589088,35.649562952,128.398595401,STRAIGHT
35.649562952,128.398595401,35.6495664603,128.398602821,STRAIGHT
35.6495664603,128.398602821,35.6495695933,128.398610905,STRAIGHT
35.6495695933,128.398610905,35.6495720758,128.398618741,STRAIGHT
35.6495720758,128.398618741,35.6495738877,128.398627686,STRAIGHT
35.6495738877,128.398627686,35.6495747536,128.398636793,STRAIGHT
35.6495747536,128.398636793,35.6495742666,128.398645788,STRAIGHT
35.6495742666,128.398645788,35.6495726487,128.39865403,STRAIGHT
35.6495726487,128.39865403,35.6495689102,128.398661901,STRAIGHT
35.6495689102,128.398661901,35.6495642533,128.398668232,STRAIGHT
35.6495642533,128.398668232,35.6495589984,128.398673972,STRAIGHT
35.6495589984,128.398673972,35.649543693,128.398691087,STRAIGHT
35.649543693,128.398691087,35.6495247564,128.398712273,STRAIGHT
35.6495247564,128.398712273,35.6495057569,128.398733525,STRAIGHT
35.6495057569,128.398733525,35.6494885328,128.398752798,STRAIGHT
35.6494885328,128.398752798,35.6494691836,128.398774439,STRAIGHT
35.6494691836,128.398774439,35.6494485702,128.398797493,STRAIGHT
35.6494485702,128.398797493,35.6494304763,128.398817733,STRAIGHT
35.6494304763,128.398817733,35.6494123555,128.398838007,STRAIGHT
35.6494123555,128.398838007,35.649396315,128.398855956,STRAIGHT
35.649396315,128.398855956,35.6493820676,128.398871892,STRAIGHT
35.6493820676,128.398871892,35.6493591949,128.398897526,STRAIGHT
35.6493591949,128.398897526,35.6493354615,128.398924127,STRAIGHT
35.6493354615,128.398924127,35.6493097017,128.398952996,STRAIGHT
35.6493097017,128.398952996,35.6492811625,128.398984991,STRAIGHT
35.6492811625,128.398984991,35.6492546853,128.399014661,STRAIGHT
35.6492546853,128.399014661,35.649225384,128.399047512,STRAIGHT
35.649225384,128.399047512,35.6491961542,128.399080263,STRAIGHT
35.6491961542,128.399080263,35.6491628897,128.39911754,STRAIGHT
35.6491628897,128.39911754,35.6491295086,128.39915495,STRAIGHT
35.6491295086,128.39915495,35.6490995078,128.399188579,STRAIGHT
35.6490995078,128.399188579,35.649071605,128.39921985,STRAIGHT
35.649071605,128.39921985,35.6490384839,128.399256971,STRAIGHT
35.6490384839,128.399256971,35.6490000365,128.399299976,STRAIGHT
35.6490000365,128.399299976,35.648966906,128.399337031,STRAIGHT
35.648966906,128.399337031,35.648931238,128.39937691,STRAIGHT
35.648931238,128.39937691,35.6488985737,128.399413431,STRAIGHT
35.6488985737,128.399413431,35.6488659005,128.399449985,STRAIGHT
35.6488659005,128.399449985,35.6488326982,128.399487107,STRAIGHT
35.6488326982,128.399487107,35.6487984738,128.399525385,STRAIGHT
35.6488326982,128.399487107,35.64882213,128.399498313,RIGHT
35.6487984738,128.399525385,35.6487628158,128.399565463,STRAIGHT
35.6487628158,128.399565463,35.6487284219,128.399604128,STRAIGHT
35.6487284219,128.399604128,35.6486946826,128.399642049,STRAIGHT
35.6486946826,128.399642049,35.6486666277,128.399673587,STRAIGHT
35.6486666277,128.399673587,35.648639649,128.399703945,STRAIGHT
35.648639649,128.399703945,35.6486080438,128.39973953,STRAIGHT
35.6486080438,128.39973953,35.6485777836,128.399773602,STRAIGHT
35.6485777836,128.399773602,35.6485474874,128.399807697,STRAIGHT
35.6485474874,128.399807697,35.6485185361,128.399840291,STRAIGHT
35.6485185361,128.399840291,35.6484836942,128.399879512,STRAIGHT
35.6484836942,128.399879512,35.6484506902,128.399916665,STRAIGHT
35.6484506902,128.399916665,35.6484203582,128.399950815,STRAIGHT
35.6484203582,128.399950815,35.6483936395,128.399980895,STRAIGHT
35.6483936395,128.399980895,35.6483692249,128.400008373,STRAIGHT
35.6483692249,128.400008373,35.6483344102,128.400047638,STRAIGHT
35.6483344102,128.400047638,35.6482981878,128.400088493,STRAIGHT
35.6482981878,128.400088493,35.6482599122,128.400131661,STRAIGHT
35.6482599122,128.400131661,35.6482169114,128.400180156,STRAIGHT
35.6482169114,128.400180156,35.6481728169,128.400229884,STRAIGHT
35.6481728169,128.400229884,35.6481345501,128.40027303,STRAIGHT
35.6481345501,128.40027303,35.6481046845,128.400306713,STRAIGHT
35.6481046845,128.400306713,35.648081875,128.400332433,STRAIGHT
35.648081875,128.400332433,35.6480509244,128.400367317,STRAIGHT
35.6480509244,128.400367317,35.6480199469,128.400402245,STRAIGHT
35.6480199469,128.400402245,35.6479868175,128.400439586,STRAIGHT
35.6479868175,128.400439586,35.6479572118,128.400472957,STRAIGHT
35.6479868175,128.400439586,35.6479758467,128.400444097,RIGHT
35.6479572118,128.400472957,35.6479245665,128.400509753,STRAIGHT
35.6479245665,128.400509753,35.6478934186,128.400544859,STRAIGHT
35.6478934186,128.400544859,35.6478607465,128.400581699,STRAIGHT
35.6478607465,128.400581699,35.6478305848,128.400615693,STRAIGHT
35.6478305848,128.400615693,35.6478051751,128.400644338,STRAIGHT
35.6478051751,128.400644338,35.6477813793,128.400671159,STRAIGHT
35.6477813793,128.400671159,35.647753055,128.400702963,STRAIGHT
35.647753055,128.400702963,35.6477217628,128.400738081,STRAIGHT
35.6477217628,128.400738081,35.6476861848,128.400778014,STRAIGHT
35.6476861848,128.400778014,35.647652669,128.400815645,STRAIGHT
35.647652669,128.400815645,35.6476191711,128.400853242,STRAIGHT
35.6476191711,128.400853242,35.6475916626,128.400884123,STRAIGHT
35.6475916626,128.400884123,35.647569005,128.400909566,STRAIGHT
35.647569005,128.400909566,35.6475439622,128.400937678,STRAIGHT
35.6475439622,128.400937678,35.6475058383,128.400980579,STRAIGHT
35.6475058383,128.400980579,35.6474695343,128.401021423,STRAIGHT
35.6474695343,128.401021423,35.6474285322,128.40106756,STRAIGHT
35.6474285322,128.40106756,35.6473864092,128.401114964,STRAIGHT
35.6473864092,128.401114964,35.6473419192,128.401165026,STRAIGHT
35.6473419192,128.401165026,35.6472995811,128.401212675,STRAIGHT
35.6472995811,128.401212675,35.6472607576,128.401256354,STRAIGHT
35.6472607576,128.401256354,35.6472239515,128.401297776,STRAIGHT
35.6472239515,128.401297776,35.6471850294,128.401341577,STRAIGHT
35.6471850294,128.401341577,35.6471527692,128.401377884,STRAIGHT
35.6471527692,128.401377884,35.6471168775,128.40141826,STRAIGHT
35.6471168775,128.40141826,35.6470842586,128.401454967,STRAIGHT
35.6470842586,128.401454967,35.6470638667,128.401467355,RIGHT
35.6492960835,128.398426767,35.6492792363,128.398445661,STRAIGHT
35.6492555759,128.398519375,35.649241337,128.398488253,LANE_CHANGE_RIGHT
35.6492555759,128.398519375,35.6492359713,128.3985422,STRAIGHT
35.6492359713,128.3985422,35.6492213875,128.398510628,LANE_CHANGE_RIGHT
35.6492359713,128.3985422,35.6492163666,128.398565037,STRAIGHT
35.6492163666,128.398565037,35.649201438,128.398533014,LANE_CHANGE_RIGHT
35.6492163666,128.398565037,35.6491967619,128.398587862,STRAIGHT
35.6491967619,128.398587862,35.6491771573,128.398610698,STRAIGHT
35.6491967619,128.398587862,35.6491814975,128.3985554,LANE_CHANGE_RIGHT
35.6491771573,128.398610698,35.649161548,128.398577775,LANE_CHANGE_RIGHT
35.6491771573,128.398610698,35.64916796,128.398621405,STRAIGHT
35.64916796,128.398621405,35.6491415985,128.398600161,LANE_CHANGE_RIGHT
35.64916796,128.398621405,35.6491480105,128.398643791,STRAIGHT
35.6491480105,128.398643791,35.649128061,128.398666177,STRAIGHT
35.6491480105,128.398643791,35.6491216489,128.398622536,LANE_CHANGE_RIGHT
35.649128061,128.398666177,35.6491118951,128.398684315,STRAIGHT
35.649128061,128.398666177,35.6491168162,128.398627963,LANE_CHANGE_RIGHT
35.6491118951,128.398684315,35.6490968758,128.39865036,LANE_CHANGE_RIGHT
35.6491118951,128.398684315,35.6490919456,128.398706701,STRAIGHT
35.6490919456,128.398706701,35.6490769443,128.398672757,LANE_CHANGE_RIGHT
35.6490919456,128.398706701,35.6490720051,128.398729087,STRAIGHT
35.6490720051,128.398729087,35.6490570039,128.398695154,LANE_CHANGE_RIGHT
35.6490720051,128.398729087,35.6490539474,128.398749349,STRAIGHT
35.6490539474,128.398749349,35.6490339707,128.398771702,STRAIGHT
35.6490539474,128.398749349,35.6490370724,128.398717551,LANE_CHANGE_RIGHT
35.6490339707,128.398771702,35.649017132,128.398739948,LANE_CHANGE_RIGHT
35.6490339707,128.398771702,35.6490140029,128.398794044,STRAIGHT
35.6490140029,128.398794044,35.6489972005,128.398762345,LANE_CHANGE_RIGHT
35.6490140029,128.398794044,35.6489980251,128.398811926,STRAIGHT
35.6489980251,128.398811926,35.6489780664,128.398834301,STRAIGHT
35.6489980251,128.398811926,35.64897726,128.398784742,LANE_CHANGE_RIGHT
35.6489780664,128.398834301,35.6489581077,128.398856665,STRAIGHT
35.6489780664,128.398834301,35.6489573286,128.398807139,LANE_CHANGE_RIGHT
35.6489581077,128.398856665,35.6489373881,128.398829536,LANE_CHANGE_RIGHT
35.6489581077,128.398856665,35.6489433226,128.398873246,STRAIGHT
35.6489433226,128.398873246,35.6489174566,128.398851932,LANE_CHANGE_RIGHT
35.6489433226,128.398873246,35.6489234003,128.398895665,STRAIGHT
35.6489234003,128.398895665,35.6488975161,128.398874329,LANE_CHANGE_RIGHT
35.6489234003,128.398895665,35.6489034778,128.398918073,STRAIGHT
35.6489034778,128.398918073,35.6488858507,128.398937901,STRAIGHT
35.6489034778,128.398918073,35.6488775847,128.398896726,LANE_CHANGE_RIGHT
35.6488858507,128.398937901,35.6488576442,128.398919123,LANE_CHANGE_RIGHT
35.6488858507,128.398937901,35.6488659102,128.398960297,STRAIGHT
35.6488659102,128.398960297,35.6488377127,128.39894152,LANE_CHANGE_RIGHT
35.6488659102,128.398960297,35.6488459787,128.398982694,STRAIGHT
35.6488459787,128.398982694,35.6488322159,128.398998163,STRAIGHT
35.6488459787,128.398982694,35.6488177722,128.398963917,LANE_CHANGE_RIGHT
35.6488322159,128.398998163,35.6488177722,128.398963917,LANE_CHANGE_RIGHT
35.6488322159,128.398998163,35.6488122572,128.399020527,STRAIGHT
35.6488122572,128.399020527,35.6487978406,128.398986302,LANE_CHANGE_RIGHT
35.6488122572,128.399020527,35.6487922894,128.399042891,STRAIGHT
35.6487922894,128.399042891,35.6487779001,128.399008699,LANE_CHANGE_RIGHT
35.6487922894,128.399042891,35.6487743302,128.399063019,STRAIGHT
35.6487743302,128.399063019,35.6487579596,128.399031096,LANE_CHANGE_RIGHT
35.6487743302,128.399063019,35.6487544169,128.399085449,STRAIGHT
35.6487544169,128.399085449,35.6487380281,128.399053493,LANE_CHANGE_RIGHT
35.6487544169,128.399085449,35.6487345036,128.399107879,STRAIGHT
35.6487345036,128.399107879,35.6487180875,128.39907589,LANE_CHANGE_RIGHT
35.6487345036,128.399107879,35.6487145993,128.399130308,STRAIGHT
35.6487145993,128.399130308,35.648698156,128.399098286,LANE_CHANGE_RIGHT
35.6487145993,128.399130308,35.648694686,128.399152749,STRAIGHT
35.648694686,128.399152749,35.6486718048,128.399127889,LANE_CHANGE_RIGHT
35.648694686,128.399152749,35.6486843931,128.399164336,STRAIGHT
35.6492792363,128.398445661,35.6492612865,128.398465867,STRAIGHT
35.6492612865,128.398465867,35.649241337,128.398488253,STRAIGHT
35.649241337,128.398488253,35.6492555759,128.398519375,LANE_CHANGE_LEFT
35.649241337,128.398488253,35.6492213875,128.398510628,STRAIGHT
35.6492213875,128.398510628,35.6492359713,128.3985422,LANE_CHANGE_LEFT
35.6492213875,128.398510628,35.649201438,128.398533014,STRAIGHT
35.649201438,128.398533014,35.6492163666,128.398565037,LANE_CHANGE_LEFT
35.649201438,128.398533014,35.6491814975,128.3985554,STRAIGHT
35.6491814975,128.3985554,35.6491967619,128.398587862,LANE_CHANGE_LEFT
35.6491814975,128.3985554,35.649161548,128.398577775,STRAIGHT
35.649161548,128.398577775,35.6491771573,128.398610698,LANE_CHANGE_LEFT
35.649161548,128.398577775,35.6491415985,128.398600161,STRAIGHT
35.6491415985,128.398600161,35.6491216489,128.398622536,STRAIGHT
35.6491415985,128.398600161,35.64916796,128.398621405,LANE_CHANGE_LEFT
35.6491216489,128.398622536,35.6491168162,128.398627963,STRAIGHT
35.6491216489,128.398622536,35.6491480105,128.398643791,LANE_CHANGE_LEFT
35.6491168162,128.398627963,35.649128061,128.398666177,LANE_CHANGE_LEFT
35.6491168162,128.398627963,35.6490968758,128.39865036,STRAIGHT
35.6490968758,128.39865036,35.6491118951,128.398684315,LANE_CHANGE_LEFT
35.6490968758,128.39865036,35.6490769443,128.398672757,STRAIGHT
35.6490769443,128.398672757,35.6490919456,128.398706701,LANE_CHANGE_LEFT
35.6490769443,128.398672757,35.6490570039,128.398695154,STRAIGHT
35.6490570039,128.398695154,35.6490720051,128.398729087,LANE_CHANGE_LEFT
35.6490570039,128.398695154,35.6490370724,128.398717551,STRAIGHT
35.6490370724,128.398717551,35.6490539474,128.398749349,LANE_CHANGE_LEFT
35.6490370724,128.398717551,35.649017132,128.398739948,STRAIGHT
35.649017132,128.398739948,35.6490339707,128.398771702,LANE_CHANGE_LEFT
35.649017132,128.398739948,35.6489972005,128.398762345,STRAIGHT
35.6489972005,128.398762345,35.64897726,128.398784742,STRAIGHT
35.6489972005,128.398762345,35.6490140029,128.398794044,LANE_CHANGE_LEFT
35.64897726,128.398784742,35.6489573286,128.398807139,STRAIGHT
35.64897726,128.398784742,35.6489980251,128.398811926,LANE_CHANGE_LEFT
35.6489573286,128.398807139,35.6489780664,128.398834301,LANE_CHANGE_LEFT
35.6489573286,128.398807139,35.6489373881,128.398829536,STRAIGHT
35.6489373881,128.398829536,35.6489581077,128.398856665,LANE_CHANGE_LEFT
35.6489373881,128.398829536,35.6489174566,128.398851932,STRAIGHT
35.6489174566,128.398851932,35.6489433226,128.398873246,LANE_CHANGE_LEFT
35.6489174566,128.398851932,35.6488975161,128.398874329,STRAIGHT
35.6488975161,128.398874329,35.6489234003,128.398895665,LANE_CHANGE_LEFT
35.6488975161,128.398874329,35.6488775847,128.398896726,STRAIGHT
35.6488775847,128.398896726,35.6489034778,128.398918073,LANE_CHANGE_LEFT
35.6488775847,128.398896726,35.6488576442,128.398919123,STRAIGHT
35.6488576442,128.398919123,35.6488858507,128.398937901,LANE_CHANGE_LEFT
35.6488576442,128.398919123,35.6488377127,128.39894152,STRAIGHT
35.6488377127,128.39894152,35.6488177722,128.398963917,STRAIGHT
35.6488377127,128.39894152,35.6488659102,128.398960297,LANE_CHANGE_LEFT
35.6488177722,128.398963917,35.6488322159,128.398998163,LANE_CHANGE_LEFT
35.6488177722,128.398963917,35.6487978406,128.398986302,STRAIGHT
35.6487978406,128.398986302,35.6488122572,128.399020527,LANE_CHANGE_LEFT
35.6487978406,128.398986302,35.6487779001,128.399008699,STRAIGHT
35.6487779001,128.399008699,35.6487922894,128.399042891,LANE_CHANGE_LEFT
35.6487779001,128.399008699,35.6487579596,128.399031096,STRAIGHT
35.6487579596,128.399031096,35.6487743302,128.399063019,LANE_CHANGE_LEFT
35.6487579596,128.399031096,35.6487380281,128.399053493,STRAIGHT
35.6487380281,128.399053493,35.6487544169,128.399085449,LANE_CHANGE_LEFT
35.6487380281,128.399053493,35.6487180875,128.39907589,STRAIGHT
35.6487180875,128.39907589,35.6487345036,128.399107879,LANE_CHANGE_LEFT
35.6487180875,128.39907589,35.648698156,128.399098286,STRAIGHT
35.648698156,128.399098286,35.6487145993,128.399130308,LANE_CHANGE_LEFT
35.648698156,128.399098286,35.6486782155,128.399120683,STRAIGHT
35.6486782155,128.399120683,35.6486718048,128.399127889,STRAIGHT
35.6486782155,128.399120683,35.648694686,128.399152749,LANE_CHANGE_LEFT
35.6486718048,128.399127889,35.6486640944,128.399136629,STRAIGHT
35.6486718048,128.399127889,35.648694686,128.399152749,LANE_CHANGE_LEFT
35.649506715,128.398517326,35.6495224563,128.398538749,STRAIGHT
