1,1.79999995231628,3,36.0119888857629,129.323125448468,140.298843383789,0
2,7.30000019073486,5,36.0119814394141,129.323132917933,140.747924804688,0
3,3,6,36.0119743100564,129.323140285185,140.747924804688,0
4,3.40000009536743,6,36.011966692902,129.323147960534,139.551254272461,0
5,0.800000011920929,7,36.0119589887787,129.323155528115,139.551254272461,0
6,0.800000011920929,8,36.0119513392637,129.32316329321,139.145095825195,0
7,0.800000011920929,9,36.0119440868131,129.323170891674,139.145095825195,0
8,0.800000011920929,9,36.0119361729121,129.323178996857,139.145095825195,0
9,0.699999988079071,10,36.0119287238302,129.323186571731,140.237228393555,0
10,0.600000023841858,11,36.0119206048197,129.323194887192,140.237228393555,0
11,0.100000001490116,11,36.0119133712806,129.323202352351,140.237228393555,0
12,-0.899999976158142,12,36.0119057561641,129.323210211225,139.265319824219,0
13,-0.800000011920929,12,36.0118980992526,129.323218382612,139.265319824219,0
14,-0.800000011920929,13,36.011891146819,129.323225455052,139.265319824219,0
15,-1.20000004768372,13,36.0118840257446,129.323232718574,139.593292236328,0
16,-1.20000004768372,14,36.0118767277479,129.32324040347,139.593292236328,0
17,-1.29999995231628,14,36.0118692465209,129.323248245809,139.593292236328,0
18,-3.29999995231628,15,36.0118614220486,129.323256361851,139.593292236328,0
19,-2.29999995231628,15,36.0118532734253,129.323264497834,141.038269042969,0
20,-2.09999990463257,16,36.011844880855,129.323273085334,141.038269042969,0
21,-1.5,16,36.0118361147557,129.323281655809,141.038269042969,0
22,-1.60000002384186,17,36.0118290981741,129.323288883622,141.038269042969,0
23,-1.10000002384186,17,36.0118219501833,129.323296242039,141.038269042969,0
24,0,17,36.0118145685668,129.323303743419,140.464111328125,0
25,0.200000002980232,18,36.0118069639655,129.323311322362,140.464111328125,0
26,0.200000002980232,18,36.0117991768028,129.323318981146,140.464111328125,0
27,0.200000002980232,18,36.0117916932881,129.323327025748,140.464111328125,0
28,0.200000002980232,19,36.0117838449479,129.323334728886,140.464111328125,0
29,0.400000005960465,19,36.0117760438201,129.323343024784,139.668197631836,0
30,-0.699999988079071,19,36.0117681749242,129.323351059163,139.668197631836,0
